15.02.2003, 4,18,30,12, 6,24,36
08.02.2003, 8,32,33,38,48,25,49
01.02.2003,38,43,36,47,44,20,22
25.01.2003,13,18,47,37, 9, 6,10
18.01.2003,17,41, 6,49,35,39,19
11.01.2003,48,38,32, 9,12,43,44
04.01.2003,24,19,17,44, 6,18,46
28.12.2002,35,42,24,17,13,27, 1
21.12.2002,22,41,12,19,48,11, 7
14.12.2002,13, 3,22, 6,17,38,36
07.12.2002,34,24, 6,40, 8, 9,46
30.11.2002,11, 9,10, 7,43,47,14
23.11.2002,32,44,16,34,43,12, 3
16.11.2002,44,24,14, 7, 3,13,36
09.11.2002,24,38, 1,27,32,43,18
02.11.2002,30,17,34, 5, 7,44,12
26.10.2002,43,30,16,34,15,41,23
19.10.2002,42,28,21,43,34, 1,48
12.10.2002,17, 6,16,35, 7,12, 1
05.10.2002,30,33,26,39,11, 1, 4
28.09.2002,29,10,12,40, 6,28,24
21.09.2002, 8,11,14,36,48,37,38
14.09.2002,23,27,39, 8,30,20,15
07.09.2002,29,17,16,37,18,19,34
31.08.2002,39,40,41,21,43,35,16
24.08.2002, 3,27,25,19,34,16,24
17.08.2002,20, 4, 7, 5,29,44, 1
10.08.2002,26, 9,10,31,34,13,15
03.08.2002,18,27,26,44, 7, 5,21
27.07.2002,39, 8,10,41,40,26,22
20.07.2002, 3,34,24,36,11,31,35
13.07.2002, 2,43, 1,21,36,30,20
06.07.2002,19,45, 6,39,13,16,15
29.06.2002,29,44,30,25, 6, 5,35
22.06.2002, 8, 7,49,10,18,27,25
15.06.2002,36,23, 5,16,39,37,17
08.06.2002,11,38, 6,28,34,46,29
01.06.2002, 7,48,18, 3,36,11,13
25.05.2002, 7,31,22, 5, 1,19,34
18.05.2002,43,38, 9,44,34,15, 1
11.05.2002,16,29,14,43,46,40,12
08.05.2002,43,35,46,38, 4,36,44
04.05.2002,38,32,39,34,47,49,10
01.05.2002,11,26,42,22, 1, 8,17
27.04.2002,42, 8, 6,21,10, 1, 5
24.04.2002,43,42, 4,46,15,48,40
20.04.2002,11,49,39,42, 6, 7,32
17.04.2002, 3,43,34, 4,47,13,46
13.04.2002,18,36,29,27, 9,33,49
10.04.2002,41,38,13, 9,18,16,32
06.04.2002,24,17, 7,46, 5,23,16
03.04.2002,37,16,33, 8,13,20,30
30.03.2002,43, 4, 8,38,37,44,21
27.03.2002, 1, 8, 5,48,36,27,49
23.03.2002,18,47,15,17,10,48,44
20.03.2002,35,40,44, 9,13, 4,10
16.03.2002, 7,44,39,25, 2,27,34
13.03.2002,32,33,30,37,43,31, 5
09.03.2002,38,40,43,44, 5, 4,42
06.03.2002,11, 7,33,22,44,25, 9
02.03.2002,47,28, 4,20,30,49,37
27.02.2002, 4,45,32,37,17,25,42
23.02.2002,23,22,38,47,49, 7,10
20.02.2002,25, 2,40,38,11,22,14
16.02.2002, 1,48,29,33, 8, 9, 2
13.02.2002, 5, 6, 1,11,17,45,28
09.02.2002,45,31, 7,10,41,21,32
06.02.2002, 6,45,25,34,33,18, 1
02.02.2002,47, 3,27,31,18,36,35
30.01.2002,29,13,46,39,42, 7,16
26.01.2002,11, 1,42,12,47,26,35
23.01.2002,38,21,32,31,46,34,42
19.01.2002, 2,46,20,16, 8,42,40
16.01.2002,42,19,22,26,28,25,45
12.01.2002,37,11,30,13,25, 3,26
09.01.2002,39,37,24,47,43, 4,26
05.01.2002,43,24,49,27,29,12,15
02.01.2002,13,46,21,35,25,34,38
29.12.2001,44,11, 8,48,46, 2,32
26.12.2001,40,28, 2,22,49,23, 3
22.12.2001,18,47,25,49,48,12,29
19.12.2001,43,46, 1,19,24,44,25
15.12.2001,27,19,40,39,31,44,42
12.12.2001,40,47,15,30,19, 1, 2
08.12.2001,29, 1,33,20, 4,35,49
05.12.2001, 3,46,25, 5,48,18,29
01.12.2001,33,10,40,37, 2,41,38
28.11.2001,25,22,36,48, 7,37,29
24.11.2001,26,42,40,20,30, 7,14
21.11.2001,14,46,44,34,43,25, 3
17.11.2001, 2, 4,40,38,30, 1,46
14.11.2001,42,22, 2,15,27, 3,28
10.11.2001, 2,14,16,20,26,15,37
07.11.2001, 3,22,17, 4, 7,10,20
03.11.2001,26, 7,42, 5,24, 3,21
31.10.2001,38,18,11,36,23,26,44
27.10.2001,27,18,37,22,23, 4,21
24.10.2001,48,32,40, 4,27,26, 2
20.10.2001, 3, 8,40,11,42,37,15
17.10.2001,42,34,35, 7,23,37,31
13.10.2001,38,25, 2,15,10, 9, 4
10.10.2001,47,37,33, 7,41,49,17
06.10.2001,42,41,25, 6, 9,30, 7
03.10.2001,49,11,17,20,33,43, 6
29.09.2001,23,20, 8,28,27,41, 9
26.09.2001,17,23,21,46,28, 1,45
22.09.2001,33,28,12,36,32,48, 1
19.09.2001,30,10,24, 4,25,23,42
15.09.2001,38,33,27,19,26,12,13
12.09.2001,26,23,18, 4,44,43, 7
08.09.2001,28,12,40, 2, 6, 4,36
05.09.2001,38,33, 9, 1,25,44,16
01.09.2001,27,35, 6,25, 1,38,47
29.08.2001,34,22,16,28, 6,35, 1
25.08.2001,30,15,32,41,28, 2,44
22.08.2001,48, 3,11,36,35,25,15
18.08.2001,26, 7,44,12,29, 6,43
15.08.2001,23,35,47,11,31,10,48
11.08.2001,14,34,24,28,22, 2,38
08.08.2001,17,20,41,10,22,40,15
04.08.2001,10,35,29,47,17, 6, 7
01.08.2001,32,34,41, 9,30,48,21
28.07.2001,18,27, 6,23, 2,22,39
25.07.2001,13,39, 6,37,32,12,40
21.07.2001,33,21,25,38,44,37,10
18.07.2001,12,11,34,45,31,44,47
14.07.2001,18, 6,23,31,38,22, 7
11.07.2001,45, 1,27,39,12, 8,25
07.07.2001,39,40,22,11,37,42,16
04.07.2001,43, 2,17,34,37,31,39
30.06.2001,16,12,14,27,43, 6,37
27.06.2001,27,24,47,13,17,20,45
23.06.2001,42,18, 6,40,35,29,44
20.06.2001,27, 1,25, 8, 2, 5,26
16.06.2001,17, 4,25,32,36,22,43
13.06.2001,34,17,41, 6,20,15, 9
09.06.2001, 6,15, 2,31,48,49,42
06.06.2001,42, 8,26,34, 9,47,28
02.06.2001, 8,35,13,23,39,34, 7
30.05.2001,26,16,48,47,35,27,42
26.05.2001,13,42, 2,22, 8,43,14
23.05.2001,40,46,15,31,44,13, 2
19.05.2001,15,11,34, 1,10, 9,48
16.05.2001, 2,35,16,19,33,23,24
12.05.2001,46, 1, 7,29,28,31,16
09.05.2001,17,36, 4,30,16,26,21
05.05.2001,41,42,49,36,44,29,11
02.05.2001, 2,12,44,14,24,31,43
28.04.2001, 3,14, 7,35,33,38,11
25.04.2001,13,26, 9,31,42,20, 4
21.04.2001,48,18, 2,27,25, 7,39
18.04.2001,19,17,48, 1,29, 6,47
14.04.2001, 9,21, 2,24,42,11,32
11.04.2001,33, 4,28,24,12,36,35
07.04.2001,37,38, 3, 9,33,36,32
04.04.2001,21,12,22,24,31, 4,34
31.03.2001,10, 2,15,44,14,28,13
28.03.2001,24,19,41,25,14,31,46
24.03.2001,45,36,30,49,11, 9,25
21.03.2001,45,11,26,22,28,49,33
17.03.2001,44,49, 5,25,41,33, 1
14.03.2001,26,45,38,22,32,39,37
10.03.2001,15,21,25,38,10,48,14
07.03.2001,44, 6,32,17, 1,29,48
03.03.2001,41, 9,34,43,46,42,19
28.02.2001,33,16,49,23,30,38, 7
24.02.2001,29,21,48, 4,47,23,16
21.02.2001,10,22,26, 4, 5,25,24
17.02.2001,16,12,49,13,33,21, 5
14.02.2001, 2,34,25,26,48,31,23
10.02.2001,41,39,42,44,34,32,49
07.02.2001,10,40,26,31, 5, 1,28
03.02.2001,28,12,15, 3,37,35,47
31.01.2001,30,33,19,16,24,14,28
27.01.2001,40,38,43,13, 2,12,16
24.01.2001,46, 7, 9, 6,38,18,31
20.01.2001,49,48, 1,28, 3,47,26
17.01.2001,20,12,49,11,43,45,22
13.01.2001,46,28,31,37, 4, 6,10
10.01.2001,28,15, 3,24,27, 4,38
06.01.2001,17,42,12, 8,37,26,31
03.01.2001,46,13,21,34,19,36,38
30.12.2000,17,47, 2,27, 5, 7,46
27.12.2000,27,13,24,11,41,48,42
23.12.2000,28,11,20,33,18,13, 2
20.12.2000,38, 7,35,26, 6,24,25
16.12.2000,24,27,31,11,48,40,42
13.12.2000,15,37,17,23,26, 5,19
09.12.2000,40, 4,26,15,11,33,30
06.12.2000,30,29,33, 8, 9,43,16
02.12.2000,46, 4,45,32,42,43,35
25.11.2000,48, 4,10,37,43,14,12
18.11.2000, 8, 1,23,37,47, 6,49
11.11.2000,39,49,24,26,27,41,33
04.11.2000,37,46,22,48,43,17,26
28.10.2000,35,29,13,49,11, 5,47
21.10.2000,21,32,24,30,10,33,29
14.10.2000,39,47,37,38, 2,26,11
07.10.2000,26,38, 3,32, 1,48,27
30.09.2000,10,11,35, 1, 7, 2,31
23.09.2000,35,18,26,39, 9,45,29
16.09.2000,18,43,25, 4,10,20,40
09.09.2000,16,47,41,40,29,39,17
02.09.2000,22,32,25,23,36,35,31
26.08.2000,46, 1,43,27, 4,28,19
19.08.2000, 1,31,32,20,25,39,19
12.08.2000,38,26,39,16,19,32, 5
05.08.2000,26,18,47,21,32,16, 1
29.07.2000,33,13, 5,32,28,27,45
22.07.2000,40, 2,14,44, 9,38, 4
15.07.2000, 9,28, 3,31,38,24,22
08.07.2000,11, 8,15,17, 2,35,23
01.07.2000,16,44,18,24,29,36,25
24.06.2000,29,43, 6,13,42,28,31
17.06.2000,40,32,49,46,28,24,39
10.06.2000,25,35,44,37, 1,33,30
03.06.2000,21,39,27,25, 9,40, 6
27.05.2000, 9,29,35,40,16,26,48
20.05.2000,31,49,19,36,40,32,45
13.05.2000, 5,25,37,43,29, 6,32
06.05.2000, 9,38,16,34, 4,40,45
29.04.2000,14,39,30, 7,36,38,45
22.04.2000,21,15,33,32,16,25,30
15.04.2000,11,13, 1, 7,25,15,43
08.04.2000, 5,41,22,44,16,45,31
01.04.2000,48,11,25, 1,42,17,33
25.03.2000,39,20,43,33,36,38,41
18.03.2000,29, 2, 8, 4, 5,42,20
11.03.2000,42, 7,44,26,12,49,34
04.03.2000,29,13,22, 5,14,32,39
26.02.2000,27,11, 5, 3,36,32,43
19.02.2000,17, 9,15,40,10,20,27
12.02.2000, 4,24,33,11,20,48,46
05.02.2000,26,27,43,23,12,31,38
29.01.2000,45,21,34,41,19,30,16
22.01.2000,40,30,15,28,10,25,32
15.01.2000,38,22,33,35,31,32,14
08.01.2000,37,20, 4, 6,29,31,33
01.01.2000,47, 2, 1,12,40,30,41
29.12.1999, 5,18,23,32,34,35,30
29.12.1999, 4,13,19,25,32,49,47
25.12.1999,33,24,18,30, 5,23, 1
22.12.1999, 5,24,37,39,43,47,25
22.12.1999,10,16,19,22,24,37,30
18.12.1999, 6,20,38,17, 2,25,35
15.12.1999, 7,10,23,24,38,40, 6
15.12.1999, 3, 5,17,33,40,41,18
11.12.1999,19,22,46, 6,47, 7, 3
08.12.1999, 7,12,22,25,28,31, 6
08.12.1999, 8,27,33,34,36,44,17
04.12.1999,44,28,43,19, 4,46,48
01.12.1999,13,19,23,25,36,38, 4
01.12.1999,11,16,28,31,38,41,36
27.11.1999, 5,24,43,48, 2,37,20
24.11.1999, 1, 7, 9,21,34,48,26
24.11.1999, 2, 6,10,21,32,42, 7
20.11.1999, 1, 8, 7,41,24, 9,36
17.11.1999, 1, 3,22,28,33,38,24
17.11.1999, 6, 7,12,21,24,48,22
13.11.1999,47,27,19,30,23,14,34
10.11.1999,16,19,33,37,44,45,24
10.11.1999, 2,19,34,40,42,43,22
06.11.1999,25, 7,12, 5,49,34,46
03.11.1999, 3,21,23,27,34,42,15
03.11.1999, 1, 3,17,26,38,40,23
30.10.1999,45,49,14,23, 1,10, 7
23.10.1999,27,34, 5,35,22, 3,20
16.10.1999,30,12, 7,42, 4, 3,10
09.10.1999,19,17,20,44,29, 6,25
02.10.1999,19,42,10,27,45,35, 8
25.09.1999,25,18,42,22,29,12,44
18.09.1999,45,35,44,28,24,21,37
11.09.1999,35,14,34, 1,36,19, 9
04.09.1999,24,35,30,34,17,19,26
28.08.1999,14, 1,28,43,21,47,11
21.08.1999, 9,41, 4,24,20,23,34
14.08.1999,22,49,42,40,33,19,27
07.08.1999,27,42, 9,33,20,21,48
31.07.1999,16, 3,21,44,33,29,18
24.07.1999,34,27,49,31,35,28,30
17.07.1999, 3,22,36,11,43,44,33
10.07.1999,15,30, 3, 5,44,38, 9
03.07.1999,25, 6,32,24,23,15,31
26.06.1999,16,14,18,48, 1,49, 5
19.06.1999,31,12,49,35,30,34,15
12.06.1999,13,42,24,25,12,41,49
05.06.1999,19,48, 5,21,43,31,32
29.05.1999,11,43,12,42, 1,13,37
22.05.1999,33,39,35,14,41,18,24
15.05.1999,28,11,40,49,42,46,44
08.05.1999,17,47,39,16,23, 3,24
01.05.1999,26,12,24,13, 9,48,27
24.04.1999,36, 4,29,18,25,34,35
17.04.1999,46, 7,39,36,42, 6,17
10.04.1999, 3, 6, 4, 2, 5,26,16
03.04.1999,20,46,35, 2,29,11,47
27.03.1999,32,29,18,38, 1, 8,20
20.03.1999,25,29,44,15,12,30, 7
13.03.1999,24,19,20,11, 1,34, 6
06.03.1999,49,38,44,27, 3,18,36
27.02.1999,20,22,26,32,12,15, 4
20.02.1999,46,13,48, 1,23, 9,36
13.02.1999, 3,43,38,35,29,49,37
06.02.1999,38,45,29,48,13,37,33
30.01.1999,18, 4,20,22, 5,41,40
23.01.1999,15,32,10,27,46,25,49
16.01.1999,40,46,26,18,30,32,33
09.01.1999,11,17, 6,48,20, 4,23
02.01.1999,27, 4,12,41,19,45,48
26.12.1998,19,24,45,29,43,20,30
19.12.1998,33, 7,29,32,14,19, 6
12.12.1998,10,25, 7,41,28,17,24
05.12.1998,43,22, 9,31,35,48,20
28.11.1998,34,10,17,38,33,28,16
21.11.1998,31, 2,21,36,41,11,28
14.11.1998,33, 7,32,41,27,25,38
07.11.1998,31,32,23, 4, 1,19,38
31.10.1998, 2,44,24,26, 5, 6,12
24.10.1998, 1,26, 7,19,31,38, 3
17.10.1998,35,28,36,32, 1, 5,27
10.10.1998,41,29,39,31,27, 4, 6
03.10.1998,32,23,29,44,18,40,15
26.09.1998,13,12,36, 7, 5, 1,10
19.09.1998,27,32,48,20,26, 9,40
12.09.1998,49, 9,28,46,38,29, 3
05.09.1998, 8,41,32,48,15,45,11
29.08.1998,42, 3, 7,11,43,26,14
22.08.1998,24,47,36,38, 5,40,49
15.08.1998,30,20,19,46, 6,48, 5
08.08.1998, 7,11,15,22,37,39,42
01.08.1998, 3,39,20,21,43,38, 8
25.07.1998, 9,49,34,14,38,13,16
18.07.1998,37, 2,42,30,19,31, 9
11.07.1998, 2,10,49,41,38,14,11
04.07.1998,16,14,30,25,23,36,28
27.06.1998,12, 6, 1,11,20,16,17
20.06.1998,19,29,27,44,31,38,36
13.06.1998,20,14, 8,27, 6,34,38
06.06.1998,15,35,32,21, 5,34,38
30.05.1998,15, 4, 9,38,22,45,41
23.05.1998,33,22,13,48,11,27,35
16.05.1998,37,22,43, 5,36,15,17
09.05.1998,47,21,22, 1,14, 3,35
02.05.1998,40,38,48,18,32,34, 9
25.04.1998,47,33, 8,49,38,44, 9
18.04.1998,45,46,24,11, 3,49,29
11.04.1998,23,39, 8,31,33,35,44
04.04.1998,48,39,17,42, 3,41,32
28.03.1998,22,11, 8,35,10, 2,46
21.03.1998,16,38, 5, 9,40,41,44
14.03.1998,12,39,22, 1,45,31,30
07.03.1998,23,25,40,44,18,12,38
28.02.1998,45,33,44,49,36,24,16
21.02.1998, 2,49,37,29,47,13,21
14.02.1998,17,49,32,36,10,11,35
07.02.1998,12,48,44,42,40,36,39
31.01.1998,23,47,27,17, 6, 5,18
24.01.1998,44,35,14,22,48,25,33
17.01.1998,41,31,32,15,30,48, 9
10.01.1998,19,49,29, 2,36,43,34
03.01.1998,20,16,15,45,29,12,26
27.12.1997, 4,47,17,42,41,12,22
20.12.1997,14,35,34,39,19,42,17
13.12.1997, 9,23,22,40, 3,41, 6
06.12.1997,40,15,13,34, 1,49,41
29.11.1997,36, 1,11,14,48,16, 3
22.11.1997,47,10,36,33,39,48,20
15.11.1997,43,11,12,10,35, 7, 2
08.11.1997,28,27,15,32, 1,26,25
01.11.1997,28,33,49, 9,18, 4,40
25.10.1997,16,48,47,46,21,31,41
18.10.1997,10,42,30,29, 2,25,43
11.10.1997, 5, 6,32,29,30,45,13
04.10.1997,38, 9,13,23,40,27,29
27.09.1997,11,34,40,43,15,16,38
20.09.1997,37,12,36, 6,48,16,31
13.09.1997,35,37,44,16,36,10,28
06.09.1997,47,44, 7,24,15, 6,19
30.08.1997,29,49, 8,13,18,35,41
23.08.1997,11,45, 6,27,24,31, 9
16.08.1997,48,14,39,43,45,40,29
09.08.1997,16,30,12,39,10,42,31
02.08.1997,33, 3,26,21, 8,42,41
26.07.1997, 4, 6,15,25,35,49,21
19.07.1997, 8,45,11,18,10,23,36
12.07.1997,15,47,29, 6,30,38,34
05.07.1997,36,14,26, 3,46,23,38
28.06.1997,13,30,29,27,47, 4,38
21.06.1997,27,43,15,18,29, 2,17
14.06.1997, 9,16,37,44,29,17, 5
07.06.1997,47, 4,41,45, 9,14, 3
31.05.1997,32, 2,26,10,15,37, 8
24.05.1997,46,26,14,23, 6, 8,22
17.05.1997, 3,49,35, 4,29,38,16
10.05.1997,47,19,11, 1,49, 8,37
03.05.1997,13, 3,21,14,31,15, 2
26.04.1997,27,14, 9,36,24,33,28
19.04.1997,24,41,46,25,26, 2,16
12.04.1997,18, 7,36,13,22,26,10
05.04.1997,38,26,33,27,46,40, 8
29.03.1997,28,26,23,18,44,49,35
22.03.1997,32,15, 8, 6,31,11,45
15.03.1997, 7,31, 2, 8,41,27,32
08.03.1997, 3,43,31,49,46, 9,33
01.03.1997,20, 5, 7,44,22,13,24
22.02.1997,15,30, 8,39, 2,27,29
15.02.1997,27,47,38,34,16,30,46
08.02.1997,10,33,26,49,15, 5,19
01.02.1997,22,26,39,31,10,24,28
25.01.1997,36, 1,11,29, 7,14,17
18.01.1997,19,44,36,28,47,10,32
11.01.1997,35,33,28,29, 3,40,11
04.01.1997,48, 6,10,31,44,46,17
28.12.1996, 4,49,44,18,46,32,45
21.12.1996,11,49,13,32,10,39, 1
14.12.1996,33,44,22,35, 6,41,24
07.12.1996,42,27, 8,10, 2,14, 4
30.11.1996, 5, 4,39,24,30,32,31
23.11.1996,20,44,23,38,36,39,43
16.11.1996,26,21,20, 2,36,23,42
09.11.1996,16, 4,48,18,28, 7, 3
02.11.1996,10,32,47,36,20, 9, 4
26.10.1996,21,35,24,20, 3,42,15
19.10.1996, 6,25,32,22,24,10,47
12.10.1996, 4,37,23,35,17,24,18
05.10.1996, 3, 7,34,24, 1,43,42
28.09.1996,43, 2,48, 7,24,16,12
21.09.1996,49, 8,44, 5,15,40,27
14.09.1996,16,43,14, 7, 3,45,20
07.09.1996,45,16, 8,14,30,29,38
31.08.1996,39,30, 8,34,35,29,41
24.08.1996,46,49,18, 1,34,29,35
17.08.1996, 3,17, 5,47,37,49,46
10.08.1996,17,23, 2,19,38,47,15
03.08.1996,43,23,39,45, 2,37, 7
27.07.1996, 6, 2,13,26,32,34,16
20.07.1996,13,48,47,33,45,18, 6
13.07.1996,40,37,10,41,33,28,18
06.07.1996,33, 9,15,18,11,46,10
29.06.1996,11, 2,26,47, 1, 3,35
22.06.1996,17,12,34,11,23,41,37
15.06.1996,32,37,36,30,15,33,40
08.06.1996,16,12,28,20,41, 8,22
01.06.1996,43,47,29, 8,23,27,31
25.05.1996, 6,28,27,18,36,21, 4
18.05.1996,17,48, 6,44,35,29,15
11.05.1996,41,49,18, 4, 6,39,34
04.05.1996,10,42,21,11, 6,48,32
27.04.1996, 2,42,38,27,28,25, 3
20.04.1996, 3,32,11,36,28,13,14
13.04.1996,11,10, 9, 7,23,18,44
06.04.1996,44,43,19,30,24,41,32
30.03.1996,45, 8,35,12, 2,20,16
23.03.1996,24,46, 7,31,35,25,12
16.03.1996,15,35,12,17,36,25,41
09.03.1996, 3,19,24,38,14,18, 6
02.03.1996, 9,38,35, 3,34,20,28
24.02.1996,23, 4,31,29,43,37, 8
17.02.1996,20,43, 4, 1,30,47,41
10.02.1996,36,48,41,34,47,26, 9
03.02.1996,38, 5,40,13,20,25,49
27.01.1996,49,36,33,21,10, 3, 8
20.01.1996,25,43, 9,42,17, 8,34
13.01.1996,29, 7, 3,42,20,26,32
06.01.1996,14, 3, 6,22,32,19,29
30.12.1995,24, 8,49,32,21,43, 9
23.12.1995,44,47,35, 6,20, 7,42
16.12.1995,33,21,47,39,28,13,18
09.12.1995,12,39, 2,38, 9,15,20
02.12.1995,37,39, 2,25,16,26,34
25.11.1995,42,32,49,44,39,48,23
18.11.1995, 1,43,32,23,13,25,28
11.11.1995,21,38,33,24,15,39,40
04.11.1995,33,44,29,37,18,23, 4
28.10.1995,11,13,36, 2,40,20,14
21.10.1995,37,15,10,32,39,36,18
14.10.1995,31, 5,42,21,47, 3,32
07.10.1995,37, 3, 9,18,39,10, 4
30.09.1995,14,11,15,25, 6,46,12
23.09.1995,40,28,38,24,27,20, 1
16.09.1995,40,29,19,43,21,37,15
09.09.1995, 7,23,16,41,37,42, 1
02.09.1995,11,37, 6,25,32,42,30
26.08.1995,20,13,27,17,48,33,23
19.08.1995,32,36,23,49,42, 4,37
12.08.1995,49,20,48,26,44,13,37
05.08.1995,47, 9,23,17,36, 5, 2
29.07.1995,41,45,12,43,11,39,18
22.07.1995,12,47,32,26,13,16,33
15.07.1995,44, 3,46, 5,34,25,16
08.07.1995,21,44,24,22,10, 9,43
01.07.1995,23,47,29,44,28, 2, 9
24.06.1995,30,28,33, 3,37, 7,45
17.06.1995,11,40,42,14,48,25,27
10.06.1995,18, 3,20,21,40,30, 9
03.06.1995,11,29,10,26,32,45, 6
27.05.1995,28, 1,13,25,30,18,32
20.05.1995,16,39,20,12,41, 6,46
13.05.1995,34,16,28,30,48, 1, 7
06.05.1995,27,39, 2,31,18,38,29
29.04.1995,13,21,31, 4,25,26,46
22.04.1995,25,22,20,26,33,37,31
15.04.1995,38,10,33,23,45,26, 6
08.04.1995,24,32,49,36,15,13,26
01.04.1995, 4,11,33,48,32,20,30
25.03.1995, 5,43,32,28,13,10,35
18.03.1995,13,33, 7,43, 8,32,40
11.03.1995, 4,31,25,21,26,18, 5
04.03.1995,36,37,49,41,47,27,42
25.02.1995,47,37, 3,34,26, 6,41
18.02.1995, 9, 1,38,12,24,31,28
11.02.1995,41,13,11,38,42,35, 8
04.02.1995, 8, 2, 4,31, 6,44,36
28.01.1995,17,33,49,45,39,37,26
21.01.1995,44,27,21,12,41,18,29
14.01.1995, 8,45,42,40,28,23,14
07.01.1995, 2,48,12,47,41,19,26
31.12.1994,37,15,41,32, 7,26,44
24.12.1994, 1,13,43,16,30, 6,37
17.12.1994,35,37,19,24,38,36,21
10.12.1994, 5,13,43, 3, 8, 2,21
03.12.1994,48,32,27,36, 3,23, 5
26.11.1994,13,28,10, 3,23,14, 9
19.11.1994, 4,47,46, 3, 6,18,24
12.11.1994,41,29,31,19,36,48,33
05.11.1994, 9,22,24, 6,30,33,41
29.10.1994,15,13,33,23,29, 7, 8
22.10.1994,46,19,45,31,27,22,47
15.10.1994, 5, 7,41,18,22,38,13
08.10.1994, 3,44,12,35,36,48,38
01.10.1994,38, 1,32, 8,28, 9, 3
24.09.1994,47,23,44, 6, 7,16,17
17.09.1994,37,27,15,48,41,14,40
10.09.1994,42,18,34, 3,45,37, 1
03.09.1994,30,17,16, 5,42,24,39
27.08.1994, 9,24,38,10, 5, 8, 6
20.08.1994,41, 4,33,36,40,27,18
13.08.1994,40,16,17,43,26, 3,27
06.08.1994,20,42,39,27,44, 7,33
30.07.1994,42,49,18,35,40,20,39
23.07.1994, 5,45, 7,48,20,40,10
16.07.1994, 2,22,15,28,24,35,14
09.07.1994,17,36,28,27,18,25,45
02.07.1994,25, 8,35,22,49, 3,10
25.06.1994,10, 1, 2,35,30,29,14
18.06.1994,26,20,45,13,42,44,33
11.06.1994, 9,29,49,16, 4,39, 8
04.06.1994,46,27,32,25,15,48,31
28.05.1994,19, 2,38,49,16,46,44
21.05.1994,17,39,47,44,26, 6,11
14.05.1994,39,11, 8, 4,17,38,35
07.05.1994, 6,47, 8,16,33,20,10
30.04.1994,17,44,36, 2,29,14,48
23.04.1994,35,11,16,44,17,41, 5
16.04.1994, 6,17,21,46, 1,24,34
09.04.1994,39,47,37, 3,25, 9,27
02.04.1994,37,49,19,48,21,32,43
26.03.1994,44,40,27, 4,25,33,30
19.03.1994,14,24,32,42,36,11,43
12.03.1994,42,37,29,46, 7,19,32
05.03.1994,46,32, 4,49,11, 7,23
26.02.1994,44, 7,39, 9,48,31,30
19.02.1994,12,31, 2,39,15,24, 4
12.02.1994,40,16,17, 2,34,39,35
05.02.1994, 5,10,34,29,18,21, 6
29.01.1994,48,10,37,20,28,46,21
22.01.1994,30,13, 3,17,44,37,16
15.01.1994,32,22,39,43,41,13,47
08.01.1994,43,10,32,35,19,13,37
01.01.1994,38,15,49,42,41, 5,30
25.12.1993,18,34,32,22,29,44,38
18.12.1993,36,30,39,18,47, 2,25
11.12.1993,36,33,30, 9,48,27,35
04.12.1993,24, 9,39,29,49,26,23
27.11.1993,24, 6, 5,22, 8, 2,39
20.11.1993,10,37,21, 4,31,35,19
13.11.1993,21, 3,46,38, 1,26,42
06.11.1993,19,48,29,39,49,42, 8
30.10.1993,28,27,20,18,12, 1, 7
23.10.1993,45,12,31,36,47,25,13
16.10.1993, 6,14,20,34,46,12,29
09.10.1993,34,49, 5,27,35,37,30
02.10.1993, 6,34,39,30,25,27,33
25.09.1993,40,24,36,12,32,42,31
18.09.1993,23,47, 5,22,14,37,15
11.09.1993, 1,26,44, 8,27,29, 2
04.09.1993,26,19, 2,25,39,14,31
28.08.1993,20,14, 5,26,41,30,34
21.08.1993,44,31, 6, 8,29, 9,41
14.08.1993,44,20,35,15,38,17, 3
07.08.1993,20,25,17,46,41,13,15
31.07.1993, 2, 3,21,22,44, 6, 4
24.07.1993,32, 6,46,25,18,41,36
17.07.1993,13, 4,11,15,46,47,38
10.07.1993,41,17,15,40,27,26,29
03.07.1993, 3,27,29,32,36,18,40
26.06.1993,49,41,11,14, 6, 8,40
19.06.1993,24,37,30,33, 8, 7,27
12.06.1993,43,22,10,34,18,35,20
05.06.1993,25,33, 5,43,20,41,35
29.05.1993,29,14,40,24,26,30,13
22.05.1993,42, 6, 1,29,28, 7,38
15.05.1993, 8,48,31,30,26,22,25
08.05.1993,12,37,44,31,21, 9, 6
01.05.1993,34, 6,30,13, 2, 1, 5
24.04.1993,34,49,26,15,18,17, 3
17.04.1993,36,27,32,18,23,22,39
10.04.1993,30,49,44, 5,28,24, 9
03.04.1993,44,26,16,46,22, 9, 7
27.03.1993, 6, 8, 4,31,10,15,45
20.03.1993,21,12,49,44,34,10, 9
13.03.1993,37,10,34,41,40, 7,23
06.03.1993,17,30,12,18,32, 6,25
27.02.1993,22,14, 4,38, 7, 9,31
20.02.1993,36,24,49,10, 9,23, 7
13.02.1993,11,18, 6,24,19,39,40
06.02.1993, 6,42,25,20,32, 4,26
30.01.1993,42,30, 8,18,15, 9,47
23.01.1993,21,14,18,29,45, 2,48
16.01.1993, 3,18,25,11,10, 1, 9
09.01.1993,30,22,11, 7,42, 1, 5
02.01.1993, 1,16,15,21,24,32,17
26.12.1992,15,17,43,39, 2, 7,16
19.12.1992,10, 5,11, 8,18,31, 3
12.12.1992, 9, 5,12,19,28,21,40
05.12.1992,45,28, 4,12, 5,17,25
28.11.1992,40,34, 7,38,18,49, 8
